year_month,month_of_release,passenger_type,direction,sex,age,estimate,standard_error,status
2001-02,2020-09,Long-term migrant,Net,Female,TOTAL,562,0,Final
2001-02,2020-09,Long-term migrant,Net,Male,TOTAL,703,0,Final
2001-02,2020-09,Long-term migrant,Arrivals,TOTAL,TOTAL,10448,0,Final
2001-02,2020-09,Long-term migrant,Departures,TOTAL,TOTAL,9183,0,Final
2001-02,2020-09,Long-term migrant,Net,TOTAL,TOTAL,1265,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,0-4 years,239,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,0-4 years,237,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,10-14 years,226,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,10-14 years,235,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,15-19 years,446,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,15-19 years,520,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,20-24 years,549,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,20-24 years,510,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,25-29 years,551,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,25-29 years,621,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,30-34 years,449,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,30-34 years,436,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,35-39 years,328,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,35-39 years,321,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,40-44 years,202,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,40-44 years,285,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,45-49 years,140,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,45-49 years,167,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,5-9 years,214,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,5-9 years,226,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,50-54 years,131,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,50-54 years,134,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,55-59 years,108,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,55-59 years,108,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,60-64 years,99,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,60-64 years,82,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,65-69 years,67,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,65-69 years,67,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,70-74 years,46,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,70-74 years,43,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,75-79 years,23,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,75-79 years,19,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,80-84 years,15,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,80-84 years,8,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,85-89 years,9,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,85-89 years,2,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,90+ years,7,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,0-4 years,293,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,0-4 years,310,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,10-14 years,120,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,10-14 years,131,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,15-19 years,163,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,15-19 years,196,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,20-24 years,772,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,20-24 years,722,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,25-29 years,717,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,25-29 years,821,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,30-34 years,442,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,30-34 years,510,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,35-39 years,271,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,35-39 years,365,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,40-44 years,231,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,40-44 years,273,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,45-49 years,167,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,45-49 years,202,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,5-9 years,185,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,5-9 years,179,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,50-54 years,188,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,50-54 years,181,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,55-59 years,116,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,55-59 years,132,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,60-64 years,77,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,60-64 years,86,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,65-69 years,64,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,65-69 years,70,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,70-74 years,38,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,70-74 years,31,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,75-79 years,18,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,75-79 years,20,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,80-84 years,12,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,80-84 years,7,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,85-89 years,7,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,85-89 years,2,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,90+ years,3,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,0-4 years,-54,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,0-4 years,-73,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,10-14 years,106,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,10-14 years,104,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,15-19 years,283,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,15-19 years,324,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,20-24 years,-223,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,20-24 years,-212,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,25-29 years,-166,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,25-29 years,-200,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,30-34 years,7,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,30-34 years,-74,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,35-39 years,57,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,35-39 years,-44,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,40-44 years,-29,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,40-44 years,12,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,45-49 years,-27,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,45-49 years,-35,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,5-9 years,29,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,5-9 years,47,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,50-54 years,-57,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,50-54 years,-47,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,55-59 years,-8,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,55-59 years,-24,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,60-64 years,22,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,60-64 years,-4,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,65-69 years,3,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,65-69 years,-3,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,70-74 years,8,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,70-74 years,12,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,75-79 years,5,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,75-79 years,-1,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,80-84 years,3,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,80-84 years,1,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,85-89 years,2,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,90+ years,4,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,0-4 years,476,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,10-14 years,461,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,15-19 years,966,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,20-24 years,1059,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,25-29 years,1172,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,30-34 years,885,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,35-39 years,649,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,40-44 years,487,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,45-49 years,307,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,5-9 years,440,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,50-54 years,265,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,55-59 years,216,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,60-64 years,181,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,65-69 years,134,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,70-74 years,89,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,75-79 years,42,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,80-84 years,23,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,85-89 years,11,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,0-4 years,603,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,10-14 years,251,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,15-19 years,359,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,20-24 years,1494,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,25-29 years,1538,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,30-34 years,952,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,35-39 years,636,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,40-44 years,504,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,45-49 years,369,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,5-9 years,364,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,50-54 years,369,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,55-59 years,248,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,60-64 years,163,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,65-69 years,134,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,70-74 years,69,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,75-79 years,38,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,80-84 years,19,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,85-89 years,9,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,0-4 years,-127,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,10-14 years,210,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,15-19 years,607,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,20-24 years,-435,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,25-29 years,-366,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,30-34 years,-67,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,35-39 years,13,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,40-44 years,-17,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,45-49 years,-62,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,5-9 years,76,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,50-54 years,-104,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,55-59 years,-32,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,60-64 years,18,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,65-69 years,0,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,70-74 years,20,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,75-79 years,4,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,80-84 years,4,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,85-89 years,2,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,90+ years,7,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,90+ years,3,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,90+ years,4,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Female,TOTAL,3849,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,Male,TOTAL,4021,0,Final
2001-03,2020-09,Long-term migrant,Departures,Female,TOTAL,3884,0,Final
2001-03,2020-09,Long-term migrant,Departures,Male,TOTAL,4238,0,Final
2001-03,2020-09,Long-term migrant,Net,Female,TOTAL,-35,0,Final
2001-03,2020-09,Long-term migrant,Net,Male,TOTAL,-217,0,Final
2001-03,2020-09,Long-term migrant,Arrivals,TOTAL,TOTAL,7870,0,Final
2001-03,2020-09,Long-term migrant,Departures,TOTAL,TOTAL,8122,0,Final
2001-03,2020-09,Long-term migrant,Net,TOTAL,TOTAL,-252,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,0-4 years,233,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,0-4 years,244,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,10-14 years,264,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,10-14 years,312,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,15-19 years,553,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,15-19 years,579,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,20-24 years,441,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,20-24 years,459,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,25-29 years,534,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,25-29 years,461,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,30-34 years,387,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,30-34 years,453,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,35-39 years,316,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,35-39 years,340,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,40-44 years,245,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,40-44 years,237,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,45-49 years,148,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,45-49 years,180,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,5-9 years,238,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,5-9 years,242,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,50-54 years,106,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,50-54 years,136,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,55-59 years,92,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,55-59 years,95,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,60-64 years,79,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,60-64 years,77,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,65-69 years,51,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,65-69 years,50,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,70-74 years,28,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,70-74 years,27,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,75-79 years,21,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,75-79 years,19,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,80-84 years,6,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,80-84 years,5,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,85-89 years,3,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,85-89 years,2,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Female,90+ years,2,0,Final
2001-04,2020-09,Long-term migrant,Arrivals,Male,90+ years,1,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,0-4 years,260,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,0-4 years,288,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,10-14 years,148,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,10-14 years,167,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,15-19 years,149,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,15-19 years,153,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,20-24 years,607,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,20-24 years,573,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,25-29 years,666,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,25-29 years,702,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,30-34 years,436,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,30-34 years,415,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,35-39 years,282,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,35-39 years,315,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,40-44 years,226,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,40-44 years,249,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,45-49 years,141,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,45-49 years,181,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,5-9 years,185,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,5-9 years,190,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,50-54 years,158,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,50-54 years,159,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,55-59 years,88,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,55-59 years,103,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,60-64 years,74,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,60-64 years,73,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,65-69 years,41,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,65-69 years,36,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,70-74 years,29,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,70-74 years,28,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,75-79 years,19,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,75-79 years,21,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,80-84 years,6,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,80-84 years,4,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,85-89 years,1,0,Final
2001-04,2020-09,Long-term migrant,Departures,Male,85-89 years,3,0,Final
2001-04,2020-09,Long-term migrant,Departures,Female,90+ years,2,0,Final
2001-04,2020-09,Long-term migrant,Net,Female,0-4 years,-27,0,Final
2001-04,2020-09,Long-term migrant,Net,Male,0-4 years,-44,0,Final
2001-04,2020-09,Long-term migrant,Net,Female,10-14 years,116,0,Final
2001-04,2020-09,Long-term migrant,Net,Male,10-14 years,145,0,Final
2001-04,2020-09,Long-term migrant,Net,Female,15-19 years,404,0,Final
2001-04,2020-09,Long-term migrant,Net,Male,15-19 years,426,0,Final
2001-04,2020-09,Long-term migrant,Net,Female,20-24 years,-166,0,Final
2001-04,2020-09,Long-term migrant,Net,Male,20-24 years,-114,0,Final
2001-04,2020-09,Long-term migrant,Net,Female,25-29 years,-132,0,Final
2001-04,2020-09,Long-term migrant,Net,Male,25-29 years,-241,0,Final
2001-04,2020-09,Long-term migrant,Net,Female,30-34 years,-49,0,Final
2001-04,2020-09,Long-term migrant,Net,Male,30-34 years,38,0,Final
2001-04,2020-09,Long-term migrant,Net,Female,35-39 years,34,0,Final
2001-04,2020-09,Long-term migrant,Net,Male,35-39 years,25,0,Final
2001-04,2020-09,Long-term migrant,Net,Female,40-44 years,19,0,Final
